scrape_date,keyword,page,position,last_update,headline_title,snippet,source_news,source_news_url
2025-03-16 11:04:05.476882,Danantara,8,10,4 hari lalu,"Prabowo Bakal Umumkan Organ Baru Danantara, Cermati Efeknya ke Pasar Modal Indonesia",Prabowo Subianto akan mengumumkan struktur lengkap Badan Pengelola Investasi (BPI) Danantara pada pekan ini atau paling lambat awal pekan...,kontan.co.id,https://investasi.kontan.co.id/news/prabowo-bakal-umumkan-organ-baru-danantara-cermati-efeknya-ke-pasar-modal-indonesia
2025-03-16 11:04:05.476882,Danantara,9,1,2 hari lalu,Danantara: Antara Optimisme dan Perubahan Sosial Ekonomi Indonesia - Kompasiana.com,"Danantara tanpa mekanisme tata kelola yang transparan, inklusif, dan berbasis pada kesejahteraan sosial, kebijakan ini berisiko.",Kompasiana.com,https://www.kompasiana.com/ar.fitrianto/67d14656ed6415429a301d22/danantara-antara-optimisme-dan-perubahan-sosial-ekonomi-indonesia
2025-03-16 11:04:05.476882,Danantara,9,2,4 hari lalu,"Investasi Danantara: Fokus Utama Investasi Migas, EBT Gelombang Kedua","Investasi Danantara, fokus utama investasi migas, EBT gelombang kedua. Migas masih menjadi utama karena Indonesia masih kekurangan cadangan...",kontan.co.id,https://industri.kontan.co.id/news/investasi-danantara-fokus-utama-investasi-migas-ebt-gelombang-kedua
2025-03-16 11:04:05.476882,Danantara,9,3,3 hari lalu,Antara Harapan Besar Danantara Indonesia dan Gelombang Resistensi - Kompasiana.com,Kehadiran Danantara Indonesia Sovereign Wealth Fund (SWF) menjadi salah satu terobosan besar dalam pengelolaan kekayaan negara.,Kompasiana.com,https://www.kompasiana.com/merzagamal8924/67d0a5ffc925c437930fe853/antara-harapan-besar-danantara-indonesia-dan-gelombang-resistensi
2025-03-16 11:04:05.476882,Danantara,9,4,3 hari lalu,STuEB: Danantara jangan berinvestasi pada sektor batu bara,Organisasi Masyarakat Sipil Sumatera Terang untuk Energi Bersih STuEB meminta Danantara tidak berinvestasi pada gasifikasi batu bara serta...,ANTARA News Bengkulu,https://bengkulu.antaranews.com/berita/401545/stueb-danantara-jangan-berinvestasi-pada-sektor-batu-bara
2025-03-16 11:04:05.476882,Danantara,9,5,3 hari lalu,Erick Thohir Godok Nasib Perum Jadi PT buat Masuk Danantara,Menteri BUMN Erick Thohir mengungkapkan pihaknya masih menggodok perubahan status Perusahaan Umum (Perum) menjadi Perseroan Terbatas (PT).,detikFinance,https://finance.detik.com/berita-ekonomi-bisnis/d-7820124/erick-thohir-godok-nasib-perum-jadi-pt-buat-masuk-danantara
2025-03-16 11:04:05.476882,Danantara,9,6,4 hari lalu,Wacana Danantara mendanai proyek batu bara dibayangi besarnya risiko keuangan dan lingkungan,Danantara harus lebih hati-hati membuat keputusan bisnis dan mengabaikan tekanan politik. Apalagi sudah ada kasus proyek yang sama tidak...,The Conversation,https://theconversation.com/wacana-danantara-mendanai-proyek-batu-bara-dibayangi-besarnya-risiko-keuangan-dan-lingkungan-251815
2025-03-16 11:04:05.476882,Danantara,9,7,3 hari lalu,"Survei KedaiKOPI: 62,3 Persen Publik Percaya Transparansi BPI Danantara, Sinyal Baik Investasi Tanah Air","INDOPOSCO.ID - Lembaga Survei KedaiKOPI merilis hasil survei bertajuk ""Pola Penggunaan Produk Investasi"" pada Selasa (11/3/2025).",indoposco,https://indoposco.id/ekonomi/2025/03/12/survei-kedaikopi-623-persen-publik-percaya-transparansi-bpi-danantara-sinyal-baik-investasi-tanah-air
2025-03-16 11:04:05.476882,Danantara,9,8,4 hari lalu,"Struktur Danantara Diumumkan Pekan Ini, Investor Mewaspadai Tekanan ke IHSG",Tekanan Indeks Harga Saham Gabungan (IHSG) berasal dari rencana pengumuman struktur lengkap tim inti operasional BPI Danantara.,KONTAN,https://insight.kontan.co.id/news/struktur-danantara-diumumkan-pekan-ini-investor-mewaspadai-tekanan-ke-ihsg
2025-03-16 11:04:05.476882,Danantara,9,9,15 jam yang lalu,Danantara Jadi Swf Terkuat Peringkat Ke-6 Dunia,Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) Indonesia berada di peringkat keenam dalam jajaran ...,Beritaja.com,https://www.beritaja.com/danantara-jadi-swf-terkuat-peringkat-ke-6-dunia-beritaja-298277.html
2025-03-16 11:04:05.476882,Danantara,9,10,4 hari lalu,Pemerintah fokus proyek migas untuk gelombang pertama Danantara,Kementerian Energi dan Sumber Daya Mineral (ESDM) fokus pada proyek-proyek yang mengakselerasi pertumbuhan sektor minyak dan gas bumi...,ANTARA News,https://www.antaranews.com/berita/4702781/pemerintah-fokus-proyek-migas-untuk-gelombang-pertama-danantara
2025-03-16 11:04:05.476882,Danantara,10,1,5 hari lalu,Video: Semua BUMN Bakal Berada di Bawah Danantara di Akhir Maret 2025,Semua BUMN bakal tunduk di bawah kendali badan pengelola investasi Daya Anagata Nusantara atau BPI Danantara pada akhir Maret 2025.,CNBC Indonesia,https://www.cnbcindonesia.com/news/20250310084809-8-617076/video-semua-bumn-bakal-berada-di-bawah-danantara-di-akhir-maret-2025
2025-03-16 11:04:05.476882,Danantara,10,2,3 hari lalu,Survei: Orang Indonesia Yakin Danantara Bisa Kelola Investasi Transparan,Danantara adalah badan pengelola investasi nasional yang mengelola aset negara untuk mendukung pertumbuhan ekonomi dan menciptakan investasi...,Liputan6.com,https://www.liputan6.com/bisnis/read/5957170/survei-orang-indonesia-yakin-danantara-bisa-kelola-investasi-transparan
2025-03-16 11:04:05.476882,Danantara,10,3,2 hari lalu,"Prabowo Kumpulkan Rektor, Mendikti: Tak Bahas Demo dan Singgung Danantara Halaman all",Prabowo gelar pertemuan tertutup dengan para rektor. Mendikti Saintek sebut dalam pertemuan tak bahas soal demo Indonesia Gelap tapi.,Kompas.com,https://nasional.kompas.com/read/2025/03/13/22554441/prabowo-kumpulkan-rektor-mendikti-tak-bahas-demo-dan-singgung-danantara?page=all
2025-03-16 11:04:05.476882,Danantara,10,4,23 jam yang lalu,Infrastruktur Efisien dan Danantara Kunci Menuju Indonesia Emas,Infrastruktur efisien dan adanya Badan Pengelola Investasi Daya Anagata Nusantara BPI Danantara menjadi kunci menuju Indonesia Emas 2045.,economy.okezone.com,https://economy.okezone.com/read/2025/03/15/320/3122684/infrastruktur-efisien-dan-danantara-kunci-menuju-indonesia-emas
2025-03-16 11:04:05.476882,Danantara,10,5,1 hari lalu,"Rosan Roeslani Beberkan Sektor Penopang Investasi, Danantara Siap Terlibat?",Menteri Investasi dan Hilirisasi Rosan Roeslani menyatakan hilirisasi dan energi terbarukan bakal menjadi sektor yang difokuskan pemerintah...,Bisnis.com,https://market.bisnis.com/read/20250314/7/1861507/rosan-roeslani-beberkan-sektor-penopang-investasi-danantara-siap-terlibat
2025-03-16 11:04:05.476882,Danantara,10,6,5 hari lalu,"Prabowo Sudah Terima CV, Pengurus Lengkap Danantara Diumumkan Pekan Depan? Halaman all",Calon-calon pengurus Danantara perlu mendapatkan persetujuan dari Presiden Prabowo Subianto. Halaman all.,Kompas.com,https://money.kompas.com/read/2025/03/10/170308426/prabowo-sudah-terima-cv-pengurus-lengkap-danantara-diumumkan-pekan-depan?page=all
2025-03-16 11:04:05.476882,Danantara,10,7,3 hari lalu,"Semua Masuk Danantara, Erick Thohir Berikan Update Penyelamatan BUMN Sakit",Menteri Badan Usaha Milik Negara (BUMN) Erick Thohir mengatakan proses penyehatan BUMN sakit masih terus berjalan.,kontan.co.id,https://industri.kontan.co.id/news/semua-masuk-danantara-erick-thohir-berikan-update-penyelamatan-bumn-sakit
2025-03-16 11:04:05.476882,Danantara,10,8,6 hari lalu,Semua BUMN Bakal Tunduk di Kendali Danantara Pada Akhir Maret,Semua BUMN bakal tunduk di bawah kendali Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara) pada akhir Maret 2025.,CNN Indonesia,https://www.cnnindonesia.com/ekonomi/20250309123749-92-1206705/semua-bumn-bakal-tunduk-di-kendali-danantara-pada-akhir-maret
2025-03-16 11:04:05.476882,Danantara,10,9,3 hari lalu,"Masyarakat Curigai Danantara, Jubir Presiden: Tak Salah, Karena Korupsi Terjadi Dimana-mana Saat Ini","KedaiPena.com - Juru Bicara era Presiden Abdurrahman Wahid, Adhie Massardi menyatakan kekhawatiran masyarakat atas disahkannya BPI Danantara...",Kedai Pena,https://www.kedaipena.com/masyarakat-curigai-danantara-jubir-presiden-tak-salah-karena-korupsi-terjadi-dimana-mana-saat-ini/
2025-03-16 11:04:05.476882,Danantara,10,10,2 hari lalu,Kementerian Keuangan Tegaskan Danantara Tak Gadaikan Saham Pemerintah,Wamenkeu Thomas menegaskan bahwa Danantara tidak menggadaikan saham milik pemerintah. Saham hanya sebagai underlying asset yang menghasilkan...,Warta Ekonomi,https://wartaekonomi.co.id/read560852/kementerian-keuangan-tegaskan-danantara-tak-gadaikan-saham-pemerintah
2025-03-16 11:04:05.476882,Danantara,11,1,1 minggu lalu,Presiden Prabowo Subianto Tekankan Profesionalisme dalam Pemilihan Tim Danantara,"Presiden Prabowo Subianto menerima jajaran pimpinan Badan Pengelola Investasi Nasional Daya Anagata Nusantara (Danantara) di Istana Merdeka,...",Kementerian Sekretariat Negara,https://www.setneg.go.id/baca/index/presiden_prabowo_subianto_tekankan_profesionalisme_dalam_pemilihan_tim_danantara
2025-03-16 11:04:05.476882,Danantara,11,2,1 hari lalu,Pengamat Soroti Ambiguitas BPI Danantara: Potensi Jadi Sarang Korupsi,"Pak Anies pernah mengatakan, kalau regulator ya regulator saja, kalau pemain bisnis ya pemain bisnis saja. Nah, dalam BPI Danantara ini,...",KBA News,https://kbanews.com/hot-news/pengamat-soroti-ambiguitas-bpi-danantara-potensi-jadi-sarang-korupsi/
2025-03-16 11:04:05.476882,Danantara,11,3,4 hari lalu,Wamentrans ajak akademisi universitas perkuat pengembangan Danantara,Wakil Menteri Transmigrasi (Wamentrans) Viva Yoga Mauladi mengajak akademisi perguruan tinggi untuk mendukung pengembangan Daya Anagata...,ANTARA News,https://www.antaranews.com/berita/4702993/wamentrans-ajak-akademisi-universitas-perkuat-pengembangan-danantara
2025-03-16 11:04:05.476882,Danantara,11,4,3 hari lalu,KOMIK: Danantara Vs Kepercayaan Publik,Salah satu tantangan yang dihadapi Badan Pengelola Investasi (BPI) Daya Anagata Nusantara (Danantara) adalah meraih kepercayaan publik.,Katadata.co.id,https://katadata.co.id/infografik/67d0de49b24ee/komik-danantara-vs-kepercayaan-publik
2025-03-16 11:04:05.476882,Danantara,11,5,1 hari lalu,Rosan Sebut Danantara Fokus Investasi di Hilirisasi dan Energi Terbarukan,Dua fokus yang menjadi jalan awal investasi melalui Danantara. Keduanya meliputi hilirisasi dan energi baru dan terbarukan EBT .,economy.okezone.com,https://economy.okezone.com/read/2025/03/15/320/3122672/rosan-sebut-danantara-fokus-investasi-di-hilirisasi-dan-energi-terbarukan
2025-03-16 11:04:05.476882,Danantara,11,6,3 minggu lalu,"Presiden Prabowo Luncurkan Danantara, Wujud Komitmen Pengelolaan Investasi Berkelanjutan","Tidak hanya sebuah dana investasi, Presiden mengatakan bahwa pengelolaan Danantara diharapkan dapat mengubah cara pengelolaan kekayaan...",Presiden RI,https://www.presidenri.go.id/siaran-pers/presiden-prabowo-luncurkan-danantara-wujud-komitmen-pengelolaan-investasi-berkelanjutan/
2025-03-16 11:04:05.476882,Danantara,11,7,2 hari lalu,Wamenkeu Thomas Djiwandono: Danantara Tidak Gadai Saham BUMN,"Wamenkeu Thomas Djiwandono menegaskan, bahwa pembentukan Danantara tidak akan melibatkan praktik gadai saham pemerintah, di BUMN.",SINDOnews Ekbis,https://ekbis.sindonews.com/read/1542191/34/wamenkeu-thomas-djiwandono-danantara-tidak-gadai-saham-bumn-1741863801
2025-03-16 11:04:05.476882,Danantara,11,8,3 hari lalu,Danantara Mengkhawatirkan? - Kompasiana.com,Danantara mengkhawatirkan? Anissa Citra Dhiyaahaqqi. Daya Anagata Nusantara (Danantara) merupakan program yang diinisasi oleh Presiden...,Kompasiana.com,https://www.kompasiana.com/citradhiyaahaqqi9495/67d1835fc925c4459844a703/danantara-mengkhawatirkan
2025-03-16 11:04:05.476882,Danantara,11,9,2 hari lalu,Wamenkeu Thomas: Danantara Tak akan Gadai Saham Pemerintah,Danantara akan memiliki kewenangan untuk mengelola dividen hingga menyuntikkan modal ke BUMN.,Katadata.co.id,https://katadata.co.id/finansial/makro/67d2a92af2499/wamenkeu-thomas-danantara-tak-akan-gadai-saham-pemerintah
2025-03-16 11:04:05.476882,Danantara,11,10,2 hari lalu,Presiden Prabowo Ingin Kampus Jadi Tulang Punggung Riset Danantara,"Presiden Prabowo ingin perguruan tinggi jadi pusat riset, inovasi, dan SDM unggul untuk mendukung industri strategis, termasuk program BPI...",BeritaSatu.com,https://www.beritasatu.com/ekonomi/2877159/presiden-prabowo-ingin-kampus-jadi-tulang-punggung-riset-danantara
2025-03-16 11:04:05.476882,Danantara,12,1,1 hari lalu,"Konsolidasi Aset BUMN ke Danantara Masuk Tahap Akhir, Segera Rampung",CEO Danantara Rosan Roeslani mengungkapkan proses konsolidasi aset BUMN ke Danantara ditargetkan rampung bulan ini. (Foto: IDXChannel.com).,iNews.ID,https://www.inews.id/finance/bisnis/konsolidasi-aset-bumn-ke-danantara-masuk-tahap-akhir-segera-rampung
2025-03-16 11:04:05.476882,Danantara,12,2,1 hari lalu,Kadin: Danantara Landasan untuk Wujudkan Indonesia Incorporated,Kadin Indonesia menilai pembentukan Danantara langkah yang baik untuk mewujudkan Indonesia Incorporated.,Investortrust.id,https://investortrust.id/business/59768/kadin-danantara-landasarn-untuk-wujudkan-indonesia-incorporated
2025-03-16 11:04:05.476882,Danantara,12,3,2 hari lalu,Wamenkeu Thomas: Danantara Tidak akan Gadaikan Saham Pemerintah,"Wakil Menteri Keuangan, Thomas Djiwandono, menegaskan bahwa Badan Pengelola Investasi Daya Anagata Nusantara (Danantara) tidak menggadaikan...",Liputan6.com,https://www.liputan6.com/bisnis/read/5959492/wamenkeu-thomas-danantara-tidak-akan-gadaikan-saham-pemerintah
2025-03-16 11:04:05.476882,Danantara,12,4,3 hari lalu,Ada Apa dengan Danantara?,Oleh: Ine Wulansari Pendidik Generasi Presiden Prabowo Subianto secara resmi meluncurkan Badan Pengelolaan Investasi Daya Anagata Nusantara...,Arrahmah.id,https://www.arrahmah.id/ada-apa-dengan-danantara/
2025-03-16 11:04:05.476882,Danantara,12,5,3 hari lalu,Danantara Diminta Suntik Investasi di Sektor Penerbangan Nasional,Super holding BUMN Danantara diharapkan dapat menyalurkan dana investasi untuk menyokong pendanaan hingga pembelian di industri penerbangan...,Validnews,https://validnews.id/ekonomi/danantara-diminta-suntik-investasi-di-sektor-penerbangan-nasional
2025-03-16 11:04:05.476882,Danantara,12,6,11 jam yang lalu,Danantara Indonesia Menempati Peringkat 6 SWF Terkuat di Dunia - Akurat,"Danantara Indonesia disorot tidak hanya sekedar sebagai wadah guna menampung total aset BUMN, akan tetapi juga menjadi sumber.",https://www.akurat.co,https://www.akurat.co/makro/1305768917/danantara-indonesia-menempati-peringkat-6-swf-terkuat-di-dunia
2025-03-16 11:04:05.476882,Danantara,12,7,6 hari lalu,Prabowo: Danantara Konsolidasikan Aset untuk Tingkatkan Daya Saing,Presiden terbuka untuk menerima pandangan kritis perihal pembentukan BPI Danantara agar pengelolaan aset Indonesia bisa dilakukan secara...,DDTCNews,https://news.ddtc.co.id/berita/nasional/1809333/prabowo-danantara-konsolidasikan-aset-untuk-tingkatkan-daya-saing
2025-03-16 11:04:05.476882,Danantara,12,8,2 hari lalu,Kemenkeu Pastikan Danantara Tidak Menggadaikan Saham Pemerintah,Danantara hanya mengelola dividen BUMN dan menyetujui penambahan atau pengurangan penyertaan modal pada BUMN yang bersumber dari pengelolaan...,Tirto.id,https://tirto.id/kemenkeu-pastikan-danantara-tidak-menggadaikan-saham-pemerintah-g9pP
2025-03-16 11:04:05.476882,Danantara,12,9,2 hari lalu,Wamenkeu Jamin Danantara Tidak Gadaikan Saham Pemerintah,"BPI Danantara punya modal awal Rp1.000 triliun yang bersumber dari penyertaan modal negara (PMN), berupa saham BUMN dan dana tunai.",Fortune IDN,https://www.fortuneidn.com/business/wamenkeu-jamin-danantara-tidak-gadaikan-saham-pemerintah-00-my5jv-7tfdx5
2025-03-16 11:04:05.476882,Danantara,12,10,3 hari lalu,"Fitch Ratings Soroti Danantara, Strategi Investasi Dinilai Belum Jelas","Fitch Ratings mengingatkan, pembiayaan Danantara untuk membangun sejumlah proyek nasional dapat meningkatan risiko liabilitas bersyarat...",Katadata.co.id,https://katadata.co.id/finansial/makro/67d13e61a04f6/fitch-ratings-soroti-danantara-strategi-investasi-dinilai-belum-jelas
2025-03-16 11:04:05.476882,Danantara,13,1,6 hari lalu,Prabowo: Danantara Konsolidasikan Aset untuk Tingkatkan Daya Saing,Presiden terbuka untuk menerima pandangan kritis perihal pembentukan BPI Danantara agar pengelolaan aset Indonesia bisa dilakukan secara...,DDTCNews,https://news.ddtc.co.id/berita/nasional/1809333/prabowo-danantara-konsolidasikan-aset-untuk-tingkatkan-daya-saing
2025-03-16 11:04:05.476882,Danantara,13,2,2 hari lalu,Kemenkeu Pastikan Danantara Tidak Menggadaikan Saham Pemerintah,Danantara hanya mengelola dividen BUMN dan menyetujui penambahan atau pengurangan penyertaan modal pada BUMN yang bersumber dari pengelolaan...,Tirto.id,https://tirto.id/kemenkeu-pastikan-danantara-tidak-menggadaikan-saham-pemerintah-g9pP
2025-03-16 11:04:05.476882,Danantara,13,3,2 hari lalu,Wamenkeu Jamin Danantara Tidak Gadaikan Saham Pemerintah,"BPI Danantara punya modal awal Rp1.000 triliun yang bersumber dari penyertaan modal negara (PMN), berupa saham BUMN dan dana tunai.",Fortune IDN,https://www.fortuneidn.com/business/wamenkeu-jamin-danantara-tidak-gadaikan-saham-pemerintah-00-my5jv-7tfdx5
2025-03-16 11:04:05.476882,Danantara,13,4,3 hari lalu,"Fitch Ratings Soroti Danantara, Strategi Investasi Dinilai Belum Jelas","Fitch Ratings mengingatkan, pembiayaan Danantara untuk membangun sejumlah proyek nasional dapat meningkatan risiko liabilitas bersyarat...",Katadata.co.id,https://katadata.co.id/finansial/makro/67d13e61a04f6/fitch-ratings-soroti-danantara-strategi-investasi-dinilai-belum-jelas
2025-03-16 11:04:05.476882,Danantara,13,5,1 hari lalu,"Asosiasi Maskapai Punya Harapan Besar ke Danantara, Apa Itu?","Chairman Indonesia National Air Carriers Association (INACA), Denon Prawiraatmadja menyoroti kehadiran Danantara, Sovereign Wealth Fund yang...",Liputan6.com,https://www.liputan6.com/bisnis/read/5961221/asosiasi-maskapai-punya-harapan-besar-ke-danantara-apa-itu
2025-03-16 11:04:05.476882,Danantara,13,6,1 hari lalu,Jayalah Indonesiaku -,"PRESIDEN Prabowo meluncurkan Danantara pada 24 Februari kemarin. “Seluruh rakyat Indonesia bisa bangga,” kata Presiden Prabowo,...",Chanel Banten,https://chanelbanten.com/2025/03/14/jayalah-indonesiaku/
2025-03-16 11:04:05.476882,Danantara,13,7,1 minggu lalu,[FOTO] Presiden Prabowo Subianto Tekankan Profesionalisme dalam Pemilihan Tim Danantara,"Kepala Danantara yang juga Menteri Investasi dan Hilirisasi/Kepala BKPM Rosan Roeslani menyampaikan keterangannya di Istana Kepresidenan Jakarta, pada Rabu,...",Presiden RI,https://www.presidenri.go.id/foto/presiden-prabowo-subianto-tekankan-profesionalisme-dalam-pemilihan-tim-danantara/
2025-03-16 11:04:05.476882,Danantara,13,8,4 hari lalu,"Kinerja IHSG Terburuk Ketiga di Dunia, Pasar Cermati Personel Lengkap Danantara","IHSG kembali tertekan. IHSG ditutup melemah 0,79% atau turun 52,36 poin ke level 6.545,85 pada akhir perdagangan Selasa (11/3).",kontan.co.id,https://investasi.kontan.co.id/news/kinerja-ihsg-terburuk-ketiga-di-dunia-pasar-cermati-personel-lengkap-danantara
2025-03-16 11:04:05.476882,Danantara,13,9,4 hari lalu,"CV Calon Pengurus BPI Danantara Sudah di Meja Presiden Prabowo, Tunggu Saja Keputusannya!",JAKARTA - Pemerintah kini tengah bersiap mengumumkan susunan pengurus Badan Pengelola Investasi Daya Anagata Nusantara (BPI Danantara) yang...,garuda tv,https://garuda.tv/cv-calon-pengurus-bpi-danantara-sudah-di-meja-presiden-prabowo-tunggu-saja-keputusannya/
